TradeId,BookId,Product
10973,FO001,FXOption
10974,FO001,FXOption
10975,FO001,FXOption
10976,FO001,FXOption
10977,FO001,FXOption
10978,FO001,FXOption
10979,FO001,FXOption
10980,FO001,FXOption
10981,FO001,FXOption
10982,FO001,FXOption
10983,FO001,FXOption
10984,FO001,FXOption
10985,FO001,FXOption
10986,FO001,FXOption
10987,FO001,FXOption
10988,FO001,FXOption
10989,FO001,FXOption
10990,FO001,FXOption
10991,FO001,FXOption
10992,FO001,FXOption
10993,FO001,FXOption
10994,FO001,FXOption
10995,FO001,FXOption
10996,FO001,FXOption
10997,FO001,FXOption
10998,FO001,FXOption
10999,FO001,FXOption
11000,FO001,FXOption
11001,FO001,FXOption
11002,FO001,FXOption
11003,FO001,FXOption
11004,FO001,FXOption
11005,FO001,FXOption
11006,FO001,FXOption
11007,FO001,FXOption
11008,FO001,FXOption
11009,FO001,FXOption
11010,FO001,FXOption
11011,FO001,FXOption
11012,FO001,FXOption
11013,FO001,FXOption
11014,FO001,FXOption
11015,FO001,FXOption
11016,FO001,FXOption
11017,FO001,FXOption
11018,FO001,FXOption
11019,FO001,FXOption
11020,FO001,FXOption
11021,FO001,FXOption
11022,FO001,FXOption
11023,FO001,FXOption
11024,FO001,FXOption
11025,FO001,FXOption
11026,FO001,FXOption
11027,FO001,FXOption
11028,FO001,FXOption
11029,FO001,FXOption
11030,FO001,FXOption
11031,FO001,FXOption
11032,FO001,FXOption
11033,FO001,FXOption
11034,FO001,FXOption
11035,FO001,FXOption
11036,FO001,FXOption
11037,FO001,FXOption
11038,FO001,FXOption
11039,FO001,FXOption
11040,FO001,FXOption
11041,FO001,FXOption
11042,FO001,FXOption
11043,FO001,FXOption
11044,FO001,FXOption
11045,FO001,FXOption
11046,FO001,FXOption
11047,FO001,FXOption
11048,FO001,FXOption
11049,FO001,FXOption
11050,FO001,FXOption
11051,FO001,FXOption
11052,FO001,FXOption
11053,FO001,FXOption
11054,FO001,FXOption
11055,FO001,FXOption
11056,FO001,FXOption
11057,FO001,FXOption
11058,FO001,FXOption
11059,FO001,FXOption
11060,FO001,FXOption
11061,FO001,FXOption
11062,FO001,FXOption
11063,FO001,FXOption
11064,FO001,FXOption
11065,FO001,FXOption
11066,FO001,FXOption
11067,FO001,FXOption
11068,FO001,FXOption
11069,FO001,FXOption
11070,FO001,FXOption
11071,FO001,FXOption
11072,FO001,FXOption
11073,FO001,FXOption
11074,FO001,FXOption
11075,FO001,FXOption
11076,FO001,FXOption
11077,FO001,FXOption
11078,FO001,FXOption
11079,FO001,FXOption
11080,FO001,FXOption
11081,FO001,FXOption
11082,FO001,FXOption
11083,FO001,FXOption
11084,FO001,FXOption
11085,FO001,FXOption
11086,FO001,FXOption
11087,FO001,FXOption
11088,FO001,FXOption
11089,FO001,FXOption
11090,FO001,FXOption
11091,FO001,FXOption
11092,FO001,FXOption
11093,FO001,FXOption
11094,FO001,FXOption
11095,FO001,FXOption
11096,FO001,FXOption
11097,FO001,FXOption
11098,FO001,FXOption
11099,FO001,FXOption
11100,FO001,FXOption
11101,FO001,FXOption
11102,FO001,FXOption
11103,FO001,FXOption
11104,FO001,FXOption
11105,FO001,FXOption
11106,FO001,FXOption
11107,FO001,FXOption
11108,FO001,FXOption
11109,FO001,FXOption
11110,FO001,FXOption
11111,FO001,FXOption
11112,FO001,FXOption
11113,FO001,FXOption
11114,FO001,FXOption
11115,FO001,FXOption
11116,FO001,FXOption
11117,FO001,FXOption
11118,FO001,FXOption
11119,FO001,FXOption
11120,FO001,FXOption
11121,FO001,FXOption
11122,FO001,FXOption
11123,FO001,FXOption
11124,FO001,FXOption
11125,FO001,FXOption
11126,FO001,FXOption
11127,FO001,FXOption
11128,FO001,FXOption
11129,FO001,FXOption
11130,FO001,FXOption
11131,FO001,FXOption
11132,FO001,FXOption
11133,FO001,FXOption
11134,FO001,FXOption
11135,FO001,FXOption
11136,FO001,FXOption
11137,FO001,FXOption
11138,FO001,FXOption
11139,FO001,FXOption
11140,FO001,FXOption
11141,FO001,FXOption
11142,FO001,FXOption
11143,FO001,FXOption
11144,FO001,FXOption
11145,FO001,FXOption
11146,FO001,FXOption
11147,FO001,FXOption
11148,FO001,FXOption
11149,FO001,FXOption
11150,FO001,FXOption
11151,FO001,FXOption
11152,FO001,FXOption
11153,FO001,FXOption
11154,FO001,FXOption
11155,FO001,FXOption
11156,FO001,FXOption
11157,FO001,FXOption
11158,FO001,FXOption
11159,FO001,FXOption
11160,FO001,FXOption
11161,FO001,FXOption
11162,FO001,FXOption
11163,FO001,FXOption
11164,FO001,FXOption
11165,FO001,FXOption
11166,FO001,FXOption
11167,FO001,FXOption
11168,FO001,FXOption
11169,FO001,FXOption
11170,FO001,FXOption
11171,FO001,FXOption
11172,FO001,FXOption
11173,FO001,FXOption
11174,FO001,FXOption
11175,FO001,FXOption
11176,FO001,FXOption
11177,FO001,FXOption
11178,FO001,FXOption
11179,FO001,FXOption
11180,FO001,FXOption
11181,FO001,FXOption
11182,FO001,FXOption
11183,FO001,FXOption
11184,FO001,FXOption
11185,FO001,FXOption
11186,FO001,FXOption
11187,FO001,FXOption
11188,FO001,FXOption
11189,FO001,FXOption
11190,FO001,FXOption
11191,FO001,FXOption
11192,FO001,FXOption
11193,FO001,FXOption
11194,FO001,FXOption
11195,FO001,FXOption
11196,FO001,FXOption
11197,FO001,FXOption
11198,FO001,FXOption
11199,FO001,FXOption
11200,FO001,FXOption
11201,FO001,FXOption
11202,FO001,FXOption
11203,FO001,FXOption
11204,FO001,FXOption
11205,FO001,FXOption
11206,FO001,FXOption
11207,FO001,FXOption
11208,FO001,FXOption
11209,FO001,FXOption
11210,FO001,FXOption
11211,FO001,FXOption
11212,FO001,FXOption
11213,FO001,FXOption
11214,FO001,FXOption
11215,FO001,FXOption
11216,FO001,FXOption
11217,FO001,FXOption
11218,FO001,FXOption
11219,FO001,FXOption
11220,FO001,FXOption
11221,FO001,FXOption
11222,FO001,FXOption
11223,FO001,FXOption
11224,FO001,FXOption
11225,FO001,FXOption
11226,FO001,FXOption
11227,FO001,FXOption
11228,FO001,FXOption
11229,FO001,FXOption
11230,FO001,FXOption
11231,FO001,FXOption
11232,FO001,FXOption
11233,FO001,FXOption
11234,FO001,FXOption
11235,FO001,FXOption
11236,FO001,FXOption
11237,FO001,FXOption
11238,FO001,FXOption
11239,FO001,FXOption
11240,FO001,FXOption
11241,FO001,FXOption
11242,FO001,FXOption
11243,FO001,FXOption
11244,FO001,FXOption
11245,FO001,FXOption
11246,FO001,FXOption
11247,FO001,FXOption
11248,FO001,FXOption
11249,FO001,FXOption
11250,FO001,FXOption
11251,FO001,FXOption
11252,FO001,FXOption
11253,FO001,FXOption
11254,FO001,FXOption
11255,FO001,FXOption
11256,FO001,FXOption
11257,FO001,FXOption
11258,FO001,FXOption
11259,FO001,FXOption
11260,FO001,FXOption
11261,FO001,FXOption
11262,FO001,FXOption
11263,FO001,FXOption
11264,FO001,FXOption
11265,FO001,FXOption
11266,FO001,FXOption
11267,FO001,FXOption
11268,FO001,FXOption
11269,FO001,FXOption
11270,FO001,FXOption
11271,FO001,FXOption
11272,FO001,FXOption
11273,FO001,FXOption
11274,FO001,FXOption
11275,FO001,FXOption
11276,FO001,FXOption
11277,FO001,FXOption
11278,FO001,FXOption
11279,FO001,FXOption
11280,FO001,FXOption
11281,FO001,FXOption
11282,FO001,FXOption
11283,FO001,FXOption
11284,FO001,FXOption
11285,FO001,FXOption
11286,FO001,FXOption
11287,FO001,FXOption
11288,FO001,FXOption
11289,FO001,FXOption
11290,FO001,FXOption
11291,FO001,FXOption
11292,FO001,FXOption
11293,FO001,FXOption
11294,FO001,FXOption
11295,FO001,FXOption
11296,FO001,FXOption
11297,FO001,FXOption
11298,FO001,FXOption
11299,FO001,FXOption
11300,FO001,FXOption
11301,FO001,FXOption
11302,FO001,FXOption
11303,FO001,FXOption
11304,FO001,FXOption
11305,FO001,FXOption
11306,FO001,FXOption
11307,FO001,FXOption
11308,FO001,FXOption
11309,FO001,FXOption
11310,FO001,FXOption
11311,FO001,FXOption
11312,FO001,FXOption
11313,FO001,FXOption
11314,FO001,FXOption
11315,FO001,FXOption
11316,FO001,FXOption
11317,FO001,FXOption
11318,FO001,FXOption
11319,FO001,FXOption
11320,FO001,FXOption
11321,FO001,FXOption
11322,FO001,FXOption
11323,FO001,FXOption
11324,FO001,FXOption
11325,FO001,FXOption
11326,FO001,FXOption
11327,FO001,FXOption
11328,FO001,FXOption
11329,FO001,FXOption
11330,FO001,FXOption
11331,FO001,FXOption
11332,FO001,FXOption
11333,FO001,FXOption
11334,FO001,FXOption
11335,FO001,FXOption
11336,FO001,FXOption
11337,FO001,FXOption
11338,FO001,FXOption
11339,FO001,FXOption
11340,FO001,FXOption
11341,FO001,FXOption
11342,FO001,FXOption
11343,FO001,FXOption
11344,FO001,FXOption
11345,FO001,FXOption
11346,FO001,FXOption
11347,FO001,FXOption
11348,FO001,FXOption
11349,FO001,FXOption
11350,FO001,FXOption
11351,FO001,FXOption
11352,FO001,FXOption
11353,FO001,FXOption
11354,FO001,FXOption
11355,FO001,FXOption
11356,FO001,FXOption
11357,FO001,FXOption
11358,FO001,FXOption
11359,FO001,FXOption
11360,FO001,FXOption
11361,FO001,FXOption
11362,FO001,FXOption
11363,FO001,FXOption
11364,FO001,FXOption
11365,FO001,FXOption
11366,FO001,FXOption
11367,FO001,FXOption
11368,FO001,FXOption
11369,FO001,FXOption
11370,FO001,FXOption
11371,FO001,FXOption
11372,FO001,FXOption
11373,FO001,FXOption
11374,FO001,FXOption
11375,FO001,FXOption
11376,FO001,FXOption
11377,FO001,FXOption
11378,FO001,FXOption
11379,FO001,FXOption
11380,FO001,FXOption
11381,FO001,FXOption
11382,FO001,FXOption
11383,FO001,FXOption
11384,FO001,FXOption
11385,FO001,FXOption
11386,FO001,FXOption
11387,FO001,FXOption
11388,FO001,FXOption
11389,FO001,FXOption
11390,FO001,FXOption
11391,FO001,FXOption
11392,FO001,FXOption
11393,FO001,FXOption
11394,FO001,FXOption
11395,FO001,FXOption
11396,FO001,FXOption
11397,FO001,FXOption
11398,FO001,FXOption
11399,FO001,FXOption
11400,FO001,FXOption
11401,FO001,FXOption
11402,FO001,FXOption
11403,FO001,FXOption
11404,FO001,FXOption
11405,FO001,FXOption
11406,FO001,FXOption
11407,FO001,FXOption
11408,FO001,FXOption
11409,FO001,FXOption
11410,FO001,FXOption
11411,FO001,FXOption
11412,FO001,FXOption
11413,FO001,FXOption
11414,FO001,FXOption
11415,FO001,FXOption
11416,FO001,FXOption
11417,FO001,FXOption
11418,FO001,FXOption
11419,FO001,FXOption
11420,FO001,FXOption
11421,FO001,FXOption
11422,FO001,FXOption
11423,FO001,FXOption
11424,FO001,FXOption
11425,FO001,FXOption
11426,FO001,FXOption
11427,FO001,FXOption
11428,FO001,FXOption
11429,FO001,FXOption
11430,FO001,FXOption
11431,FO001,FXOption
11432,FO001,FXOption
11433,FO001,FXOption
11434,FO001,FXOption
11435,FO001,FXOption
11436,FO001,FXOption
11437,FO001,FXOption
11438,FO001,FXOption
11439,FO001,FXOption
11440,FO001,FXOption
11441,FO001,FXOption
11442,FO001,FXOption
11443,FO001,FXOption
11444,FO001,FXOption
11445,FO001,FXOption
11446,FO001,FXOption
11447,FO001,FXOption
11448,FO001,FXOption
11449,FO001,FXOption
11450,FO001,FXOption
11451,FO001,FXOption
11452,FO001,FXOption
11453,FO001,FXOption
11454,FO001,FXOption
11455,FO001,FXOption
11456,FO001,FXOption
11457,FO001,FXOption
11458,FO001,FXOption
11459,FO001,FXOption
11460,FO001,FXOption
11461,FO001,FXOption
11462,FO001,FXOption
11463,FO001,FXOption
11464,FO001,FXOption
11465,FO001,FXOption
11466,FO001,FXOption
11467,FO001,FXOption
11468,FO001,FXOption
11469,FO001,FXOption
11470,FO001,FXOption
11471,FO001,FXOption
11472,FO001,FXOption
11473,FO001,FXOption
11474,FO001,FXOption
11475,FO001,FXOption
11476,FO001,FXOption
11477,FO001,FXOption
11478,FO001,FXOption
11479,FO001,FXOption
11480,FO001,FXOption
11481,FO001,FXOption
11482,FO001,FXOption
11483,FO001,FXOption
11484,FO001,FXOption
11485,FO001,FXOption
11486,FO001,FXOption
11487,FO001,FXOption
11488,FO001,FXOption
11489,FO001,FXOption
11490,FO001,FXOption
11491,FO001,FXOption
11492,FO001,FXOption
11493,FO001,FXOption
11494,FO001,FXOption
11495,FO001,FXOption
11496,FO001,FXOption
11497,FO001,FXOption
11498,FO001,FXOption
11499,FO001,FXOption
11500,FO001,FXOption
11501,FO001,FXOption
11502,FO001,FXOption
11503,FO001,FXOption
11504,FO001,FXOption
11505,FO001,FXOption
11506,FO001,FXOption
11507,FO001,FXOption
11508,FO001,FXOption
11509,FO001,FXOption
11510,FO001,FXOption
11511,FO001,FXOption
11512,FO001,FXOption
11513,FO001,FXOption
11514,FO001,FXOption
11515,FO001,FXOption
11516,FO001,FXOption
11517,FO001,FXOption
11518,FO001,FXOption
11519,FO001,FXOption
11520,FO001,FXOption
11521,FO001,FXOption
11522,FO001,FXOption
11523,FO001,FXOption
11524,FO001,FXOption
11525,FO001,FXOption
11526,FO001,FXOption
11527,FO001,FXOption
11528,FO001,FXOption
11529,FO001,FXOption
11530,FO001,FXOption
11531,FO001,FXOption
11532,FO001,FXOption
11533,FO001,FXOption
11534,FO001,FXOption
11535,FO001,FXOption
11536,FO001,FXOption
11537,FO001,FXOption
11538,FO001,FXOption
11539,FO001,FXOption
11540,FO001,FXOption
11541,FO001,FXOption
11542,FO001,FXOption
11543,FO001,FXOption
11544,FO001,FXOption
11545,FO001,FXOption
11546,FO001,FXOption
11547,FO001,FXOption
11548,FO001,FXOption
11549,FO001,FXOption
11550,FO001,FXOption
11551,FO001,FXOption
11552,FO001,FXOption
11553,FO001,FXOption
11554,FO001,FXOption
11555,FO001,FXOption
11556,FO001,FXOption
11557,FO001,FXOption
11558,FO001,FXOption
11559,FO001,FXOption
11560,FO001,FXOption
11561,FO001,FXOption
11562,FO001,FXOption
11563,FO001,FXOption
11564,FO001,FXOption
11565,FO001,FXOption
11566,FO001,FXOption
11567,FO001,FXOption
11568,FO001,FXOption
11569,FO001,FXOption
11570,FO001,FXOption
11571,FO001,FXOption
11572,FO001,FXOption
11573,FO001,FXOption
11574,FO001,FXOption
11575,FO001,FXOption
11576,FO001,FXOption
11577,FO001,FXOption
11578,FO001,FXOption
11579,FO001,FXOption
11580,FO001,FXOption
11581,FO001,FXOption
11582,FO001,FXOption
11583,FO001,FXOption
11584,FO001,FXOption
11585,FO001,FXOption
11586,FO001,FXOption
11587,FO001,FXOption
11588,FO001,FXOption
11589,FO001,FXOption
11590,FO001,FXOption
11591,FO001,FXOption
11592,FO001,FXOption
11593,FO001,FXOption
11594,FO001,FXOption
11595,FO001,FXOption
11596,FO001,FXOption
11597,FO001,FXOption
11598,FO001,FXOption
11599,FO001,FXOption
11600,FO001,FXOption
11601,FO001,FXOption
11602,FO001,FXOption
11603,FO001,FXOption
11604,FO001,FXOption
11605,FO001,FXOption
11606,FO001,FXOption
11607,FO001,FXOption
11608,FO001,FXOption
11609,FO001,FXOption
11610,FO001,FXOption
11611,FO001,FXOption
11612,FO001,FXOption
11613,FO001,FXOption
11614,FO001,FXOption
11615,FO001,FXOption
11616,FO001,FXOption
11617,FO001,FXOption
11618,FO001,FXOption
11619,FO001,FXOption
11620,FO001,FXOption
11621,FO001,FXOption
11622,FO001,FXOption
11623,FO001,FXOption
11624,FO001,FXOption
11625,FO001,FXOption
11626,FO001,FXOption
11627,FO001,FXOption
11628,FO001,FXOption
11629,FO001,FXOption
11630,FO001,FXOption
11631,FO001,FXOption
11632,FO001,FXOption
11633,FO001,FXOption
11634,FO001,FXOption
11635,FO001,FXOption
11636,FO001,FXOption
11637,FO001,FXOption
11638,FO001,FXOption
11639,FO001,FXOption
11640,FO001,FXOption
11641,FO001,FXOption
11642,FO001,FXOption
11643,FO001,FXOption
11644,FO001,FXOption
11645,FO001,FXOption
11646,FO001,FXOption
11647,FO001,FXOption
11648,FO001,FXOption
11649,FO001,FXOption
11650,FO001,FXOption
11651,FO001,FXOption
11652,FO001,FXOption
11653,FO001,FXOption
11654,FO001,FXOption
11655,FO001,FXOption
11656,FO001,FXOption
11657,FO001,FXOption
11658,FO001,FXOption
11659,FO001,FXOption
11660,FO001,FXOption
11661,FO001,FXOption
11662,FO001,FXOption
11663,FO001,FXOption
11664,FO001,FXOption
11665,FO001,FXOption
11666,FO001,FXOption
11667,FO001,FXOption
11668,FO001,FXOption
11669,FO001,FXOption
11670,FO001,FXOption
11671,FO001,FXOption
11672,FO001,FXOption
11673,FO001,FXOption
11674,FO001,FXOption
11675,FO001,FXOption
11676,FO001,FXOption
11677,FO001,FXOption
11678,FO001,FXOption
11679,FO001,FXOption
11680,FO001,FXOption
11681,FO001,FXOption
11682,FO001,FXOption
11683,FO001,FXOption
11684,FO001,FXOption
11685,FO001,FXOption
11686,FO001,FXOption
11687,FO001,FXOption
11688,FO001,FXOption
11689,FO001,FXOption
11690,FO001,FXOption
11691,FO001,FXOption
11692,FO001,FXOption
11693,FO001,FXOption
11694,FO001,FXOption
11695,FO001,FXOption
11696,FO001,FXOption
11697,FO001,FXOption
11698,FO001,FXOption
11699,FO001,FXOption
11700,FO001,FXOption
11701,FO001,FXOption
11702,FO001,FXOption
11703,FO001,FXOption
11704,FO001,FXOption
11705,FO001,FXOption
11706,FO001,FXOption
11707,FO001,FXOption
11708,FO001,FXOption
11709,FO001,FXOption
11710,FO001,FXOption
11711,FO001,FXOption
11712,FO001,FXOption
11713,FO001,FXOption
11714,FO001,FXOption
11715,FO001,FXOption
11716,FO001,FXOption
11717,FO001,FXOption
11718,FO001,FXOption
11719,FO001,FXOption
11720,FO001,FXOption
11721,FO001,FXOption
11722,FO001,FXOption
11723,FO001,FXOption
11724,FO001,FXOption
11725,FO001,FXOption
11726,FO001,FXOption
11727,FO001,FXOption
11728,FO001,FXOption
11729,FO001,FXOption
11730,FO001,FXOption
11731,FO001,FXOption
11732,FO001,FXOption
11733,FO001,FXOption
11734,FO001,FXOption
11735,FO001,FXOption
11736,FO001,FXOption
11737,FO001,FXOption
11738,FO001,FXOption
11739,FO001,FXOption
11740,FO001,FXOption
11741,FO001,FXOption
11742,FO001,FXOption
11743,FO001,FXOption
11744,FO001,FXOption
11745,FO001,FXOption
11746,FO001,FXOption
11747,FO001,FXOption
11748,FO001,FXOption
11749,FO001,FXOption
11750,FO001,FXOption
11751,FO001,FXOption
11752,FO001,FXOption
11753,FO001,FXOption
11754,FO001,FXOption
11755,FO001,FXOption
11756,FO001,FXOption
11757,FO001,FXOption
11758,FO001,FXOption
11759,FO001,FXOption
11760,FO001,FXOption
11761,FO001,FXOption
11762,FO001,FXOption
11763,FO001,FXOption
11764,FO001,FXOption
11765,FO001,FXOption
11766,FO001,FXOption
11767,FO001,FXOption
11768,FO001,FXOption
11769,FO001,FXOption
11770,FO001,FXOption
11771,FO001,FXOption
11772,FO001,FXOption
11773,FO001,FXOption
11774,FO001,FXOption
11775,FO001,FXOption
11776,FO001,FXOption
11777,FO001,FXOption
11778,FO001,FXOption
11779,FO001,FXOption
11780,FO001,FXOption
11781,FO001,FXOption
11782,FO001,FXOption
11783,FO001,FXOption
11784,FO001,FXOption
11785,FO001,FXOption
11786,FO001,FXOption
11787,FO001,FXOption
11788,FO001,FXOption
11789,FO001,FXOption
11790,FO001,FXOption
11791,FO001,FXOption
11792,FO001,FXOption
11793,FO001,FXOption
11794,FO001,FXOption
11795,FO001,FXOption
11796,FO001,FXOption
11797,FO001,FXOption
11798,FO001,FXOption
11799,FO001,FXOption
11800,FO001,FXOption
11801,FO001,FXOption
11802,FO001,FXOption
11803,FO001,FXOption
11804,FO001,FXOption
11805,FO001,FXOption
11806,FO001,FXOption
11807,FO001,FXOption
11808,FO001,FXOption
11809,FO001,FXOption
11810,FO001,FXOption
11811,FO001,FXOption
11812,FO001,FXOption
11813,FO001,FXOption
11814,FO001,FXOption
11815,FO001,FXOption
11816,FO001,FXOption
11817,FO001,FXOption
11818,FO001,FXOption
11819,FO001,FXOption
11820,FO001,FXOption
11821,FO001,FXOption
11822,FO001,FXOption
11823,FO001,FXOption
11824,FO001,FXOption
11825,FO001,FXOption
11826,FO001,FXOption
11827,FO001,FXOption
11828,FO001,FXOption
11829,FO001,FXOption
11830,FO001,FXOption
11831,FO001,FXOption
11832,FO001,FXOption
11833,FO001,FXOption
11834,FO001,FXOption
11835,FO001,FXOption
11836,FO001,FXOption
11837,FO001,FXOption
11838,FO001,FXOption
11839,FO001,FXOption
11840,FO001,FXOption
11841,FO001,FXOption
11842,FO001,FXOption
11843,FO001,FXOption
11844,FO001,FXOption
11845,FO001,FXOption
11846,FO001,FXOption
11847,FO001,FXOption
11848,FO001,FXOption
11849,FO001,FXOption
11850,FO001,FXOption
11851,FO001,FXOption
11852,FO001,FXOption
11853,FO001,FXOption
11854,FO001,FXOption
11855,FO001,FXOption
11856,FO001,FXOption
11857,FO001,FXOption
11858,FO001,FXOption
11859,FO001,FXOption
11860,FO001,FXOption
11861,FO001,FXOption
11862,FO001,FXOption
11863,FO001,FXOption
11864,FO001,FXOption
11865,FO001,FXOption
11866,FO001,FXOption
11867,FO001,FXOption
11868,FO001,FXOption
11869,FO001,FXOption
11870,FO001,FXOption
11871,FO001,FXOption
11872,FO001,FXOption
11873,FO001,FXOption
11874,FO001,FXOption
11875,FO001,FXOption
11876,FO001,FXOption
11877,FO001,FXOption
11878,FO001,FXOption
11879,FO001,FXOption
11880,FO001,FXOption
11881,FO001,FXOption
11882,FO001,FXOption
11883,FO001,FXOption
11884,FO001,FXOption
11885,FO001,FXOption
11886,FO001,FXOption
11887,FO001,FXOption
11888,FO001,FXOption
11889,FO001,FXOption
11890,FO001,FXOption
11891,FO001,FXOption
11892,FO001,FXOption
11893,FO001,FXOption
11894,FO001,FXOption
11895,FO001,FXOption
11896,FO001,FXOption
11897,FO001,FXOption
11898,FO001,FXOption
11899,FO001,FXOption
11900,FO001,FXOption
11901,FO001,FXOption
11902,FO001,FXOption
11903,FO001,FXOption
11904,FO001,FXOption
11905,FO001,FXOption
11906,FO001,FXOption
11907,FO001,FXOption
11908,FO001,FXOption
11909,FO001,FXOption
11910,FO001,FXOption
11911,FO001,FXOption
11912,FO001,FXOption
11913,FO001,FXOption
11914,FO001,FXOption
11915,FO001,FXOption
11916,FO001,FXOption
11917,FO001,FXOption
11918,FO001,FXOption
11919,FO001,FXOption
11920,FO001,FXOption
11921,FO001,FXOption
11922,FO001,FXOption
11923,FO001,FXOption
11924,FO001,FXOption
11925,FO001,FXOption
11926,FO001,FXOption
11927,FO001,FXOption
11928,FO001,FXOption
11929,FO001,FXOption
11930,FO001,FXOption
11931,FO001,FXOption
11932,FO001,FXOption
11933,FO001,FXOption
11934,FO001,FXOption
11935,FO001,FXOption
11936,FO001,FXOption
11937,FO001,FXOption
11938,FO001,FXOption
11939,FO001,FXOption
11940,FO001,FXOption
11941,FO001,FXOption
11942,FO001,FXOption
11943,FO001,FXOption
11944,FO001,FXOption
11945,FO001,FXOption
11946,FO001,FXOption
11947,FO001,FXOption
11948,FO001,FXOption
11949,FO001,FXOption
11950,FO001,FXOption
11951,FO001,FXOption
11952,FO001,FXOption
11953,FO001,FXOption
11954,FO001,FXOption
11955,FO001,FXOption
11956,FO001,FXOption
11957,FO001,FXOption
11958,FO001,FXOption
11959,FO001,FXOption
11960,FO001,FXOption
11961,FO001,FXOption
11962,FO001,FXOption
11963,FO001,FXOption
11964,FO001,FXOption
11965,FO001,FXOption
11966,FO001,FXOption
11967,FO001,FXOption
11968,FO001,FXOption
11969,FO001,FXOption
11970,FO001,FXOption
11971,FO001,FXOption
11972,FO001,FXOption
11973,FO001,FXOption
11974,FO001,FXOption
11975,FO001,FXOption
11976,FO001,FXOption
11977,FO001,FXOption
11978,FO001,FXOption
11979,FO001,FXOption
11980,FO001,FXOption
11981,FO001,FXOption
11982,FO001,FXOption
11983,FO001,FXOption
11984,FO001,FXOption
11985,FO001,FXOption
11986,FO001,FXOption
11987,FO001,FXOption
11988,FO001,FXOption
11989,FO001,FXOption
11990,FO001,FXOption
11991,FO001,FXOption
11992,FO001,FXOption
11993,FO001,FXOption
11994,FO001,FXOption
11995,FO001,FXOption
11996,FO001,FXOption
11997,FO001,FXOption
11998,FO001,FXOption
11999,FO001,FXOption
12000,FO001,FXOption
12001,FO001,FXOption
12002,FO001,FXOption
12003,FO001,FXOption
12004,FO001,FXOption
12005,FO001,FXOption
12006,FO001,FXOption
12007,FO001,FXOption
12008,FO001,FXOption
12009,FO001,FXOption
12010,FO001,FXOption
12011,FO001,FXOption
12012,FO001,FXOption
12013,FO001,FXOption
12014,FO001,FXOption
12015,FO001,FXOption
12016,FO001,FXOption
12017,FO001,FXOption
12018,FO001,FXOption
12019,FO001,FXOption
12020,FO001,FXOption
12021,FO001,FXOption
12022,FO001,FXOption
12023,FO001,FXOption
12024,FO001,FXOption
12025,FO001,FXOption
12026,FO001,FXOption
12027,FO001,FXOption
12028,FO001,FXOption
12029,FO001,FXOption
12030,FO001,FXOption
12031,FO001,FXOption
12032,FO001,FXOption
12033,FO001,FXOption
12034,FO001,FXOption
12035,FO001,FXOption
12036,FO001,FXOption
12037,FO001,FXOption
12038,FO001,FXOption
12039,FO001,FXOption
12040,FO001,FXOption
12041,FO001,FXOption
12042,FO001,FXOption
12043,FO001,FXOption
12044,FO001,FXOption
12045,FO001,FXOption
12046,FO001,FXOption
12047,FO001,FXOption
12048,FO001,FXOption
12049,FO001,FXOption
12050,FO001,FXOption
12051,FO001,FXOption
12052,FO001,FXOption
12053,FO001,FXOption
12054,FO001,FXOption
12055,FO001,FXOption
12056,FO001,FXOption
12057,FO001,FXOption
12058,FO001,FXOption
12059,FO001,FXOption
12060,FO001,FXOption
12061,FO001,FXOption
12062,FO001,FXOption
12063,FO001,FXOption
12064,FO001,FXOption
12065,FO001,FXOption
12066,FO001,FXOption
12067,FO001,FXOption
12068,FO001,FXOption
12069,FO001,FXOption
12070,FO001,FXOption
12071,FO001,FXOption
12072,FO001,FXOption
12073,FO001,FXOption
12074,FO001,FXOption
12075,FO001,FXOption
12076,FO001,FXOption
12077,FO001,FXOption
12078,FO001,FXOption
12079,FO001,FXOption
12080,FO001,FXOption
12081,FO001,FXOption
12082,FO001,FXOption
12083,FO001,FXOption
12084,FO001,FXOption
12085,FO001,FXOption
12086,FO001,FXOption
12087,FO001,FXOption
12088,FO001,FXOption
12089,FO001,FXOption
12090,FO001,FXOption
12091,FO001,FXOption
12092,FO001,FXOption
12093,FO001,FXOption
12094,FO001,FXOption
12095,FO001,FXOption
12096,FO001,FXOption
12097,FO001,FXOption
12098,FO001,FXOption
12099,FO001,FXOption
12100,FO001,FXOption
12101,FO001,FXOption
12102,FO001,FXOption
12103,FO001,FXOption
12104,FO001,FXOption
12105,FO001,FXOption
12106,FO001,FXOption
12107,FO001,FXOption
12108,FO001,FXOption
12109,FO001,FXOption
12110,FO001,FXOption
12111,FO001,FXOption
12112,FO001,FXOption
12113,FO001,FXOption
12114,FO001,FXOption
12115,FO001,FXOption
12116,FO001,FXOption
12117,FO001,FXOption
12118,FO001,FXOption
12119,FO001,FXOption
12120,FO001,FXOption
12121,FO001,FXOption
12122,FO001,FXOption
12123,FO001,FXOption
12124,FO001,FXOption
12125,FO001,FXOption
12126,FO001,FXOption
12127,FO001,FXOption
12128,FO001,FXOption
12129,FO001,FXOption
12130,FO001,FXOption
12131,FO001,FXOption
12132,FO001,FXOption
12133,FO001,FXOption
12134,FO001,FXOption
12135,FO001,FXOption
12136,FO001,FXOption
12137,FO001,FXOption
